"species","breed_name","color","name","actual_card_num","sex","birth_date"
2,"МЕТИС","ЧЕРЕПАХОВЫЙ","НЮША",5104,2,20140920
2,"МЕТИС","СЕРЫЙ ТАББИ","БАРСИК",9438,3,20140412
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","МИККИ",5107,1,20140717
2,"МЕТИС","БЕЛЫЙ","МУРКА",5159,4,20140312
2,"МЕТИС","РЫЖИЙ ТАББИ","РЫЖИК",578,1,20060223
2,"БИРМАНСКАЯ СВЯЩЕННАЯ","ШОКОПОЙНТ","МАРСИК",292,3,20070901
2,"МЕТИС","РЫЖИЙ ТАББИ","КЕША",9467,3,20090525
1,"БУЛЬДОГ ФРАНЦУЗСКИЙ","ТИГРОВЫЙ","НЮША",9061,2,20140126
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","МУРЗИК",5867,1,20141110
1,"ТЕРЬЕР ДЖЕК-РАССЕЛ","БЕЛО-РЫЖИЙ","БОНА",5609,2,20140115
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","СЕРЕБР. ТАББИ","ЯВЕТТА",14455,2,20140916
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","РОКСИ",5155,2,20140502
2,"МЕТИС","ЧЕРНЫЙ","ВАСИЛИСА",3228,2,20111111
2,"МЕТИС","КРЕМОВЫЙ","ФЕЛИКС",1931,1,20131111
2,"СКОТТИШ-ФОЛД","ГОЛУБОЙ","МАКСВЕЛЛ",5040,1,20141218
1,"ХИН ЯПОНСКИЙ","ПАЛЕВЫЙ","БУЛЬКА",4290,2,20130129
1,"СПАНИЕЛЬ РУССКИЙ","чёрно-белый","ТОПА",9178,1,20070927
2,"ПЕРСИДСКАЯ","ЧЕРНЫЙ БИКОЛОР","МАРГО",9182,2,20070520
1,"Я.Б/П","ТРЕХЦВЕТНЫЙ","ЭЛИС",9194,2,20070901
2,"ЯБП","чёрно-белый","МАСИК",9196,3,20040920
1,"ОВЧАРКА НЕМЕЦКАЯ","чепрачный","АЛМАЗ",9198,1,20071021
2,"ТАЙСКАЯ","ТАББИ ЛИНКС ПОЙНТ","БОНИФАЦИЙ",9291,1,20070702
2,"ЯБП","ГОЛУБОЙ","РИЧ",9314,3,20071120
1,"СПАНИЕЛЬ РУССКИЙ","ШОКОЛАДНЫЙ КРАП","СОНЯ",9328,2,20071115
2,"МЕТИС","СЕРЫЙ ТАББИ БИК","КЕСЯ",9333,4,20070505
1,"МЕТИС","чепрачн.","КАРА",9348,2,20071028
1,"ТЕРЬЕР ПИТ-БУЛЬ","ГОЛУБОЙ","ЛОРД",9388,1,20071209
2,"ЯБП","СЕРАЯ ТАББИ БИКОЛ","ФРОСЯ",9412,4,20040701
2,"МЕТИС","ГОЛУБОЙ ТАББИ","ДЫМОК",9428,3,20051107
2,"МЕТИС","белый","ОСКАР",9432,3,20070501
1,"ХАСКИ","ШОКОЛ.-БЕЛЫЙ","ДЕНИ",9439,1,20080129
2,"МЕТИС","СЕРЕБРИСТЫЙ ТАББИ","ВАСЯ",9458,3,20020416
1,"МЕТИС","ТРЕХЦВЕТНЫЙ","ЛЮСЯ",9468,2,20070808
2,"МЕТИС","СЕРАЯ ТАББИ","МУСЯ",9479,4,20060308
2,"ПЕРСИДСКАЯ","чёрный","БУТЯ",6015,3,20040815
2,"ЯБП","ЧЕРЕПАХОВЫЙ","СОНЯ",9519,3,20070725
1,"МОПС","бежевый","ЧЕЙЗ",9552,1,20080223
2,"МЕТИС","серый","ЯША",9558,3,20070503
1,"МОПС","бежевый","ТЕДИ",9559,1,20080223
2,"ЯБП","ЧЕРНЫЙ БИКОЛОР","ДУСЯ",9561,4,20070515
1,"МЕТИС","РЫЖИЙ","ТОПА",9573,1,20080217
2,"СИБИРСКАЯ","таби","ДОРОФЕЙ",9579,1,20050214
1,"ОВЧАРКА НЕМЕЦКАЯ","ЧЕПРАЧН.","РАЛЬФ",5215,1,20030801
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","СЕРЕБРИСТЫЙ ТАББИ","КУЗЯ",579,3,20081030
1,"СПАНИЕЛЬ АНГЛИЙСКИЙ","ЗОЛОТИСТЫЙ","ЕЛАНЖ",8693,2,20070516
2,"МЕТИС","ЧЕРНЫЙ","РЭКС",9623,1,20080410
2,"МЕТИС","КРЕМОВЫЙ","КЫСЯ",9627,1,20070925
1,"ОВЧАРКА НЕМЕЦКАЯ","ЧЕПРАЧНЫЙ","ЛАЙМА",9631,2,20080217
2,"ЯБП","ГОЛУБОЙ","МАРКИЗА",9637,4,20070715
1,"МОПС","БЕЖЕВЫЙ","ЧЕСТЕР",9642,1,20061123
2,"ТАЙСКАЯ","ЧЕРЕПАХ.КОЛОРПОЙНТ","МАТИЛЬДА",9653,4,20070101
2,"ЯБП","РЫЖИЙ ТАББИ","КОТЯ",9661,1,20080308
1,"МЕТИС","ЧЁРН.С БЕЛ.","БИМ",9687,1,20080308
2,"ЯБП","ДЫМЧАТЫЙ ТАББИ","ТИНА",9714,4,20070513
2,"ЯБП","чёрно-белый","МАРТИН",9738,3,20071015
1,"КИТАЙСКАЯ ХОХЛАТАЯ СОБАКА","ШОКОЛАДНЫЙ","СНАП",9746,1,20050308
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","СЕРЕБРИСТЫЙ ТАББИ","МУРКА",9762,4,20030308
2,"СКОТТИШ-ФОЛД","СЕРЕБРИСТЫЙ","ПЛАТОН",9769,1,20071013
1,"ТАКСА СТАНДАРТНАЯ ГЛАДКОШЕРСТНАЯ","РЫЖАЯ","ГЕРДА",9783,2,20040825
1,"МЕТИС","ТРЕХЦВЕТНЫЙ","ФЕНЯ",8558,2,20080415
1,"ПЕКИНЕС","ПОРОДНЫЙ","ЛИНДА",9820,2,20040326
1,"ТАКСА СТАНДАРТНАЯ ЖЕСТКОШЕРСТНАЯ","ЧЕРНЫЙ С ПОДПАЛ","ГЕРМАН",5158,1,20141006
2,"СКОТТИШ-ФОЛД","ГОЛУБОЙ","ЖОРИК",8541,1,20140415
2,"ПЕРСИДСКАЯ","ШОКОПОЙНТ","ЛЮСЯ",9824,2,20040513
1,"ТЕРЬЕР АМЕРИКАНСКИЙ СТАФФОРДШИРСКИЙ","РЫЖЕ-БЕЛЫЙ","РОН",9825,1,20080524
1,"БУЛЬДОГ ФРАНЦУЗСКИЙ","ТИГРОВАЯ","РОЛИК",9872,1,20080613
2,"ПЕРСИДСКАЯ","ЧЕРНЫЙ ДЫМ","ТИМОФЕЙ",9878,1,20080525
1,"ЛАЙКА ЗАПАДНО-СИБИРСКАЯ","БЕЛО-СЕРЫЙ","ДЖЕССИ",9882,2,20080526
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","КРЕМОВЫЙ","МАРТИН",9884,1,20080617
1,"ПУДЕЛЬ КАРЛИКОВЫЙ","СЕРЕБРИСТАЯ","ТИМ",9898,1,20050202
2,"МЕТИС","ЧЕРЕПАХОВЫЙ","СИМА",9912,4,20050901
1,"ОВЧАРКА НЕМЕЦКАЯ","ЧЕПРАЧНЫЙ","ЗИГЕР",2227,1,20020101
1,"ЧИ-ХУА-ХУА","ГОЛУБАЯ","ДУЛЬСИНЕЯ",9915,2,20071001
2,"МЕТИС","ЧЕРНЫЙ БИКОЛОР","СЕМЕН",9928,1,20050303
1,"МЕТИС","РЫЖИЙ","ВИСКИ",7177,1,20051101
1,"ШАР-ПЕЙ","ЧЕРНАЯ","МАРГО",9870,2,20080831
2,"ТАЙСКАЯ","КОЛОРПОЙНТ","ПАНДА",9110,2,20070610
1,"МЕТИС","ЧЕПРАЧНЫЙ","НАЙВ",9977,1,20080611
1,"ПЕКИНЕС","ПАЛЕВЫЙ","ТИМ",9981,1,20080803
2,"СКОТТИШ-ФОЛД","КРЕМОВЫЙ ТАББИ","САНДИ",9983,3,20061015
2,"ОРИЕНТАЛЬНАЯ","ШОКОЛАДНАЯ","ВЭНДИ",296,4,20060813
1,"РЕТРИВЕР ГОЛДЕН","ЗОЛОТИСТ","НИК",9993,1,20080720
2,"МЕТИС","ТИГРОВЫЙ","МАРТА",10006,2,20080715
2,"ЯБП","РЫЖИЙ ТАББИ","ЯША",10027,3,20060308
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ БИКОЛОР","ДЫМКА",10028,4,20080308
2,"ЯБП","БЕЛЫЙ","ЛИЗА",10030,2,20071010
1,"РЕТРИВЕР ЛАБРАДОР","ПЕРСИКОВЫЙ","ШЕРРИ",10035,2,20080804
2,"ЯБП","СЕРЫЙ ТАББИ","ТИМОФЕЙ",10044,3,20080501
1,"ОВЧАРКА НЕМЕЦКАЯ","ЧЕПРАЧНАЯ","АРГО",10046,1,20080827
2,"ПЕРСИДСКАЯ","СЕРЕБРИСТАЯ ТАББИ","МИЛА ПУФИК",10051,2,20040308
1,"ОВЧАРКА ВОСТОЧНО-ЕВРОПЕЙСКАЯ","ЧЕРНЫЙ","ДИК",10052,1,20080726
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","ЧЕРНЫЙ","СОНЯ",587,4,20051014
2,"ЯБП","ГОЛУБОЙ","БАРС",10068,3,20080613
2,"ЯБП","ЧЕРЕПАХОВЫЙ","ЛЮСЯ",10104,2,20080202
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ТИГРОВЫЙ","МАРСИК",9971,1,20080704
1,"МЕТИС","ЗОНАРНЫЙ","ДЕНИ",6130,1,20140112
2,"КОРНИШ-РЕКС","ЧЕРЕПАХОВЫЙ","ПАВЛИНКА",10129,2,20080203
2,"РУССКАЯ ГОЛУБАЯ","ГОЛУБОЙ","БАРЫШНЯ",10155,2,20080902
2,"СФИНКС КАНАДСКИЙ","КРАСНЫЙ","ЛУР",10165,1,20080625
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","МОНА",10173,2,20080721
1,"РЕТРИВЕР ГОЛДЕН","ЗОЛОТИСТЫЙ","ЭММА",10180,2,20050930
2,"ЯБП","СЕРЫЙ ТАББИ","ПИКСИ",10185,3,20080501
2,"ЯБП","КОЛОРПРЙНТ","ТОСЯ",10196,4,20071115
2,"МЕТИС","ТИГРОВЫЙ","ТИМОФЕЙ",10198,3,20070919
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","СТАЛЬ С ЗОЛОТОМ","ИДЖИ",5195,2,20130805
1,"МЕТИС","ТРЕХЦВЕТНЫЙ","ТОПА",6264,2,20061231
1,"РЕТРИВЕР ЛАБРАДОР","ПАЛЕВЫЙ","ОСТИН",9073,1,20070801
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","СЕРЫЙ ТАББИ БИКОЛ","ЮЛИЙ",583,3,20080810
2,"МЕТИС","ЧЕРНЫЙ БИКОЛОР","МУРЗИК",581,1,20060223
1,"РЕТРИВЕР ЛАБРАДОР","ПАЛЕВЫЙ","РОННИ",5147,1,20130918
2,"МЕТИС","СЕРЕБР. ТАББИ","КОКЕТКА",13638,4,20130509
2,"МЕТИС","СЕРЫЙ ТАББИ","КОТОФЕЙ",9658,3,20100810
2,"МЕТИС","БЕЛО-СЕРАЯ","АНФИСА",7385,2,20080425
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ЧЕРЕПАХ ГОЛУБ","МАНЯ И ЛЮСЯ",8635,4,20130512
2,"МЕТИС","РЫЖИЙ ТАББИ","КУЗЯ",584,3,20030223
2,"ПЕРСИДСКАЯ","БЕЛЫЙ","МАКС",589,1,20000514
2,"МЕТИС","СЕРЫЙ ТАББИ","ТИМКА",544,1,20080223
2,"МЭЙН-КУН","СЕРЫЙ ТАББИ","ВЭЛЛИС",2773,2,20130117
1,"ТЕРЬЕР ЯГД","КОРИЧНЕВЫЙ","ДЖЕССИ",347,2,20060308
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","РЫЖИЙ ТАББИ","ТИМОФЕЙ",386,3,20081010
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","СЕРЫЙ ТАББИ","ЛИЛЯ",1107,4,20070815
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ЛИЛОВАЯ","МАКС",5157,1,20141024
2,"МЕТИС","СЕРЫЙ ТАББИ","МАКСИМУС",5027,1,20130412
1,"ОВЧАРКА НЕМЕЦКАЯ","ЧЕПРАЧНЫЙ","МАКС",5121,1,20131026
1,"ОВЧАРКА НЕМЕЦКАЯ","ЧЕПРАЧНЫЙ","РЕКС",586,1,20090310
1,"ОВЧАРКА НЕМЕЦКАЯ","ЧЕПРАЧНЫЙ","ШЕРИФ",201,1,20050115
2,"МЕТИС","КРЕМОВЫЙ ТАББИ","ДАША",229,2,20070515
2,"ТАЙСКАЯ","КОЛОРПОЙНТ","МИЛА",326,4,20080415
1,"ОВЧАРКА НЕМЕЦКАЯ","ЧЕПРАЧНАЯ","ПИТ",8762,1,20080226
2,"МЕТИС","ПЕРСИКОВЫЙ ТАББИ","БАКС",323,1,20001231
1,"МЕТИС","ЧЕПРАЧНЫЙ","ФОКСИ",328,2,20070308
1,"МЕТИС","ЧЕПРАЧНЫЙ","ТОБИК",330,1,20081015
1,"ЧАУ-ЧАУ","РЫЖИЙ","РОНЯ",332,2,20031021
1,"ЧАУ-ЧАУ","РЫЖИЙ","БАБЕТТА",333,2,20081009
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ШОКОЛ. ТАББИ","ЗЛАТА",324,2,20081017
2,"ПЕРСИДСКАЯ","РЫЖИЙ ТАББИ","КУЗЯ",335,1,20080815
1,"ТЕРЬЕР АМЕРИКАНСКИЙ СТАФФОРДШИРСКИЙ","РЫЖИЙ","ЧАПА",338,2,20081115
1,"ТЕРЬЕР АМЕРИКАНСКИЙ СТАФФОРДШИРСКИЙ","ТИГРОВО-БЕЛЫЙ","АРИЗОНА",494,2,20090215
1,"ПЕКИНЕС","РЫЖИЙ","РОДИ",341,1,20070912
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","ЧЕРНЫЙ БИКОЛОР","КНОПКА",342,2,20081015
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","РЫЖИЙ","МАРТА",346,4,20080308
2,"МЕТИС","ЧЕРНЫЙ","ДЫМКА",349,2,20080830
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","ЧЕРНЫЙ","СНЕЖОК",495,3,20080915
1,"РОТВЕЙЛЕР","ПОРОДНЫЙ","РЭЙ",350,1,20051115
1,"ПЕКИНЕС","РЫЖИЙ","ХУЧИК",352,1,20030223
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","СЕРЫЙ ТАББИ БИКОЛ.","ФЕДОР",496,1,20070715
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","КРЕМОВЫЙ БИКОЛОР","ТИМОФЕЙ",361,1,20080801
1,"МЕТИС","БЕЛО-ШОКОЛАДНЫЙ","МАЛЫШ",362,1,20071107
1,"МЕТИС","БЕЛО-КРЕМОВЫЙ","ЧАРЛИ",363,1,20060125
1,"ТЕРЬЕР АМЕРИКАНСКИЙ СТАФФОРДШИРСКИЙ","ТИГРОВЫЙ","ГАЙАНА",365,2,20081004
1,"МЕТИС","ЧЕРНЫЙ","ГРЭТТА",366,2,20040531
1,"ОВЧАРКА НЕМЕЦКАЯ","ЧЕПРАЧНЫЙ","ИДЕН",368,1,20060611
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","ЧЕРНЫЙ","КИСА",371,4,20081015
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","ЧЕРНЫЙ","МАРУСЯ",372,4,20080509
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","БЕЛО-ЧЕРНЫЙ","МУРЗИК",554,1,20080415
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","СЕРЫЙ ТАББИ БИКОЛ","НАЛА",375,4,20080422
2,"МЕТИС","РЫЖИЙ ТАББИ","ТИХОН",377,3,20080509
1,"МЕТИС","ЗОЛОТИСТЫЙ","ЛАКИ",378,1,20070308
1,"БУЛЬМАСТИФ","РЫЖИЙ","СЭМ",379,1,20071015
2,"ПЕРСИДСКАЯ","БЕЛЫЙ","ВАСИЛИСА",384,2,20050428
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","БЕЛО-ЧЕРНЫЙ","БАРСИК",556,1,20090415
1,"МЕТИС","ЧЕПРАЧНЫЙ","РЭД",394,1,20080515
2,"МЕТИС","СЕРЫЙ ТАББИ","ДЖЕССИ",7155,2,20140812
2,"МЕТИС","ГОЛУБОЙ","КУЗЯ",398,3,20080501
1,"ОВЧАРКА НЕМЕЦКАЯ","ЧЕПРАЧНЫЙ","ИОРДАН",400,1,20050216
1,"ОВЧАРКА НЕМЕЦКАЯ","ЧЕПРАЧНЫЙ","ДИККЕНС",560,1,20090115
1,"ОВЧАРКА НЕМЕЦКАЯ","ЧЕПРАЧНЫЙ","ЛОРД",415,1,20070223
1,"ЛАЙКА ЗАПАДНО-СИБИРСКАЯ","СЕРО-БЕЛАЯ","БОЙ",444,1,20090127
1,"ЛАЙКА ВОСТОЧНО-СИБИРСКАЯ","ПОРОДНЫЙ","БАКС",562,1,20060515
2,"СИБИРСКАЯ","ГОЛУБОЙ","НОЛА",418,2,20070104
2,"ПЕРСИДСКАЯ","ШИНШИЛОВЫЙ","СЕНЯ",563,1,20050223
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","СЕРЫЙ ТАББИ","НЕТ",419,2,20090315
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","ЧЕРНЫЙ БИКОЛОР","КУЗЯ",421,3,20060912
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","ЧЕРНЫЙ БИКОЛОР","БЭТМЕН",422,1,20071015
1,"МЕТИС","ЧЕРНО-БЕЛЫЙ","ЧАПА",428,1,20081015
2,"СИБИРСКАЯ","СЕРЫЙ ТАББИ","ЛАВР",373,1,20090313
2,"ПЕРСИДСКАЯ","РЫЖИЙ ТАББИ","ТИМА",432,1,20090210
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","СЕРЫЙ ТАББИ","ФРОСЯ",566,2,20080830
1,"МЕТИС","ЗОНАРНО-СЕРЫЙ","БОНИ",433,2,20090212
1,"МЕТИС","РЫЖЕ-ПОДПАЛЫЙ","ЛЮСИ",435,2,20090115
2,"МЭЙН-КУН","ЧЕРНЫЙ МРАМОР","ФЕЛИЦИЯ",553,2,20070223
2,"СКОТТИШ-ФОЛД","КРАСНЫЙ ГРАНИТ","ФЕЛИКС",436,3,20080805
1,"ДОБЕРМАН","ЧЕРНО-ПОДПАЛЫЙ","ДЖЕК",437,1,20090215
1,"МЕТИС","РЫЖЕ-БЕЛЫЙ","МАЙЯ",438,4,20051030
1,"РЕТРИВЕР ЛАБРАДОР","ЧЕРНЫЙ","ЧИН",567,1,20080509
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","ЧЕРНЫЙ БИКОЛОР","ДАША",439,4,20050715
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","ЧЕРЕПАХОВЫЙ","ЛУША",440,4,20080815
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","ЧЕРНЫЙ БИКОЛОР","МАЛЫШ",470,1,20070223
1,"ПЕКИНЕС","РЫЖИЙ","ДЖУЛЬЕТА",446,2,20030728
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","ЧЕРНЫЙ","КУЗЯ",447,1,20080223
2,"МЕТИС","БЛЮПОЙНТ","СВАДЬБА",473,4,20080415
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","СЕРЫЙ ТАББИ","ДЕРИК",448,1,20090215
1,"МЕТИС","РЫЖЕ-ПОДПАЛЫЙ","НЕТ",450,1,20090215
1,"МЕТИС","ЗОЛОТИСТЫЙ","БАЛУ",451,1,20040223
1,"ЛАЙКА ЗАПАДНО-СИБИРСКАЯ","ПЕРСИК","БАСТА",452,1,20090123
1,"ТАКСА СТАНДАРТНАЯ ГЛАДКОШЕРСТНАЯ","ЧЕРНО-ПОДПАЛЫЙ","МАРТА",454,2,20060605
1,"ТЕРЬЕР АНГЛИЙСКИЙ ТОЙ","ЧЕРНО-ПОДПАЛЫЙ","СНУП",456,1,20080921
2,"ТАЙСКАЯ","РЭДПОЙНТ","МУРЗИК",457,1,20060223
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","ЧЕРНЫЙ","КУЗЯ",460,1,20090316
1,"ОВЧАРКА НЕМЕЦКАЯ","ЧЕПРАЧНЫЙ","НЕТ",461,1,20090301
2,"ТАЙСКАЯ","ШОКОПОЙНТ","ТИМОША",476,1,20070615
1,"МЕТИС","ЗОЛОТИСТЫЙ","БИМ",462,1,20081115
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","ЧЕРЕПАХОВЫЙ","АНФИСА",465,2,20080815
2,"МЕТИС","ЧЕРЕПАХОВЫЙ","АСЯ",466,2,20081126
2,"СКОТТИШ-ФОЛД","ГОЛУБОЙ","ИЛА",467,2,20090114
1,"СПАНИЕЛЬ АМЕРИКАНСКИЙ КОКЕР","чёрный","БАФИ",9814,2,20080523
2,"МЕТИС","СЕРО-БЕЛЫЙ","ГОША",12499,1,20110410
2,"МЕТИС","РЫЖИЙ ТАББИ","РЫСИК",478,1,20090326
1,"ТЕРЬЕР АМЕРИКАНСКИЙ СТАФФОРДШИРСКИЙ","РЫЖИЙ","НОРА",6271,2,20050303
2,"МЕТИС","НЕТ","ТИШКА",481,1,20080707
1,"ПЕКИНЕС","ПОРОДНЫЙ","НИКА",482,2,20080921
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","ЧЕРНЫЙ","ШЕЛЯ",483,1,20060415
1,"ПЕКИНЕС","РЫЖИЙ","ДОЛЛИ",484,2,20020729
1,"КИТАЙСКАЯ ХОХЛАТАЯ СОБАКА","БРОНЗОВО-БЕЛЫЙ","ШУМИ",485,1,20080908
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","ЧЕРНЫЙ","ЛЮДКА",487,2,20090318
1,"ПИНЧЕР КАРЛИКОВЫЙ","ЧЕРНОПОДПАЛЫЙ","ТОПА",489,1,20071219
2,"СИБИРСКАЯ","ЧЕРНЫЙ","ВИНСТОН",491,1,20090115
1,"МЕТИС","ТРЕХЦВЕТНЫЙ","ПИФ",492,1,20090312
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ЛИЛОВЫЙ","ХОННИ",552,1,20090218
2,"БОБТЕЙЛ КУРИЛЬСКИЙ","КРАСНЫЙ БИКОЛОР","ВЕСЯ",8570,2,20070101
1,"ОВЧАРКА НЕМЕЦКАЯ","ПАЛЕВЫЙ","ПАЛЬМА",5134,2,20060308
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","ЧЕРЕПАХОВЫЙ","МУРКА",6826,2,20090410
1,"ТАКСА СТАНДАРТНАЯ ЖЕСТКОШЕРСТНАЯ","ПОРОДНЫЙ","ОДИН",13644,1,20100331
1,"ТЕРЬЕР ДЖЕК-РАССЕЛ","бел. с кор маск.","ЭНИ+ЩЕНКИ",12452,2,20110315
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","ЧЕРНЫЙ БИКОЛОР","МАРГОША",6148,2,20070714
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","СЕРЫЙ БИКОЛОР","БОРЯ",831,1,20090505
2,"МЕТИС","ЧЕРЕПАХОВАЯ","АСЯ",8526,2,20090515
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","ЧЕРНЫЙ БИКОЛОР","БУЛЯ",912,2,20060308
1,"МЕТИС","ЧЁРНО-ПОДПАЛЫЙ","ДУНАЙ",11047,1,20090618
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","ФЕЛИКС",13647,3,20111110
1,"РЕТРИВЕР ЛАБРАДОР","ЧЕРНЫЙ","МАСЯНЯ",1061,1,20080222
2,"МЕТИС","ПЕРСИКОВЫЙ","КОСИНУС",10996,1,20070728
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","РЫЖИЙ ТАББИ","БОНЯ",7034,3,20030415
2,"МЕТИС","ЧЕРНЫЙ БИКОЛОР","ТИМА",6307,3,19950223
2,"МЕТИС","КРАСНЫЙ БИКОЛОР","ДЖУЛЬЕТА",9279,4,20140112
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","СЕРЫЙ ТАББИ","КУЗЯ",1344,1,20090315
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","ЧЕРНЫЙ","СОНЯ",5403,2,20090315
1,"МЕТИС","ЗОЛОТИСТО-БЕЛЫЙ","БОН",1490,1,20060223
2,"МЕТИС","РЫЖИЙ","КЕША",11281,1,20090627
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","СЕРЫЙ ТАББИ","РОМАШКА",1620,4,20070223
2,"МЕТИС","РЫЖИЙ ТАББИ БИК","МУЛЯ",13892,1,20110315
2,"МЕТИС","ЧЕРНЫЙ БИКОЛОР","ЧЕРНЫШ",1649,3,20080315
1,"ТЕРЬЕР АМЕРИКАНСКИЙ СТАФФОРДШИРСКИЙ","ЧЕРНО-БЕЛЫЙ","БУЛЬКА",2238,1,20070825
2,"ПЕРСИДСКАЯ","СЕРЕБРИСТЫЙ ТАББИ","СЕНЯ",1737,3,20070615
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ПОРОДНЫЙ","ТЕДДИ",14988,1,20151023
2,"ПЕРСИДСКАЯ","ГОЛУБОКРЕМОВЫЙ","ЖОЗИ",3235,4,20110418
2,"АНГОРСКАЯ","БЕЛЫЙ","БОНЯ",2246,3,20091115
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","РЫЖИЙ ТАББИ","РЫЖИК",1775,1,20091010
2,"СФИНКС КАНАДСКИЙ","ЧЕРЕПАХОВЫЙ","ВИККИ",1801,2,20081117
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ БИКОЛОР","ТИНА",9871,2,20081015
1,"ТАКСА КАРЛИКОВАЯ ДЛИННОШЕРСТНАЯ","ПОРОДНЫЙ","СКАЙП",1806,1,20091122
1,"ЧИ-ХУА-ХУА","РЫЖЕ-БЕЛЫЙ","ЛЮСЯ",1840,2,20090905
1,"ТЕРЬЕР ТОЙ РУССКИЙ ГЛАДКОШЕРСТНЫЙ","КОРИЧНЕВО-ПОДПАЛЫЙ","ТИМОША",11494,1,20091018
2,"МЕТИС","ЧЕРНЫЙ БИКОЛОР","МАКС",14470,1,20130615
1,"БОКСЁР","РЫЖАЯ","ДЖИНА",1928,2,20091024
2,"МЕТИС","КРЕМОВЫЙ","ЛЕДИ",1936,4,20030215
1,"ТЕРЬЕР ЯГД","ПОРОДНЫЙ","ТУСЯ",1948,2,20091225
2,"МЕТИС","ЧЕРЕПАХА","ВАСИЛИСА",7174,2,20090314
2,"МЕТИС","ТИГРОВЫЙ","ШУША",1978,2,20091002
